Lijst Overzicht Reserveringen 

Datum: 21.09.2015 tot 22.05.2016 
Opleiding : 51230411 MA ING WET: COMPUTERWET. 
Studiejaar: alle 

Afdrukdatum: 14.12.2015 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|Event ID|Event Nr| Week|Datum |Dagnaam |Aanvang |Einde |Ects D| Objid D|Code |Teken|Objid SM|Objectomschrijving |Objid SC|S|Status Lok |Status Lok |Mnemonic|Lokaal Nr| Obj.-ID|Cap G|Lokaal |Code |Tekst gebouw |Straat en huisnummer |Plaats |Postcode|Lnd|S|Status Les |Status Les |Lesgever |Pers.nr.|Pers.nr.|Tekst Vak |Opmerking |Afhandeling |Reeksinfo |Alg. omsch|Reeksinfo Accent |Opm. Accen|Afh. Accen| 
|53310003| 1|201540|30.09.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Guns | 56117| 56117| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 1|201540|30.09.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Belle | 100809| 100809| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53311461| 2|201540|30.09.2015|Woensdag |14:00:00|16:00:00|H01G1a|50270942|H01G1A|K |50271080|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|G. Gielen | 5155| 5148| Computergesteund probleemoplossen: hoorcollege | | | | | | | | 
|53311461| 2|201540|30.09.2015|Woensdag |14:00:00|16:00:00|H01G1a|50270942|H01G1A|K |50271080|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|S. Vandewalle | 9501| 9501| Computergesteund probleemoplossen: hoorcollege | | | | | | | | 
|53311945| 2|201540|30.09.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 2|201540|30.09.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
|53311984| 2|201540|30.09.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53323655| 1|201540|30.09.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen) | | Group B | | | | | 
|53323655| 1|201540|30.09.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen) | | Group B | | | | | 
|53311485| 3|201540|01.10.2015|Donderdag|08:30:00|10:30:00|H01F2a|50270933|H01F2A|K |50271075|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.06 |50075287| 292 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Cattrysse | 14059| 14059| Bedrijfskunde & Entrepreneurship: hoorcollege | | | | | | | | 
|53303396| 2|201540|01.10.2015|Donderdag|14:00:00|16:00:00|H02C1a|50286650|H02C1A|P |50290457|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|C300 |00.08 |50075272| 214 |AUD. B |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Lecture |systeemfout dubbele boeking docent???? | | | | | | | 
|53310373| 2|201540|01.10.2015|Donderdag|14:00:00|16:00:00|H00K1a|50394282|H00K1A|K |50394346|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|C300 |04.43 |50075266| 84 |SEM.LOK.C |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. Pintelon | 2124| 2124| Engineering Economy: Lecture | | | | | | | | 
|53311136| 1|201540|01.10.2015|Donderdag|14:00:00|16:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.23 |50074950| 60 |ICTS PC-KLAS E1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311136| 1|201540|01.10.2015|Donderdag|14:00:00|16:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.24 |50074951| 60 |ICTS PC-KLAS F1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311136| 1|201540|01.10.2015|Donderdag|14:00:00|16:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |02.25 |50074956| 60 |ICTS PC-KLAS G2 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311160| 1|201540|01.10.2015|Donderdag|16:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.23 |50074950| 60 |ICTS PC-KLAS E1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53311160| 1|201540|01.10.2015|Donderdag|16:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.24 |50074951| 60 |ICTS PC-KLAS F1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53311160| 1|201540|01.10.2015|Donderdag|16:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |02.09 |50074957| 104 |ICTS PC-KLAS H2 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53305993| 4|201540|02.10.2015|Vrijdag |08:30:00|10:30:00|H04H8a|50448142|H04H8B|K |50840604|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Formal Systems and their Applications: Lecture | | | | | | | | 
|53312611| 2|201540|02.10.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53324884| 2|201540|02.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|P |50448362|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|K. Meerbergen | 9717| 9717| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53324884| 2|201540|02.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|P |50448362|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53309833| 2|201540|02.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53309833| 2|201540|02.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|K |50290468|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53311485| 4|201540|02.10.2015|Vrijdag |10:30:00|12:30:00|H01F2a|50270933|H01F2A|K |50271075|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.06 |50075287| 292 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Cattrysse | 14059| 14059| Bedrijfskunde & Entrepreneurship: hoorcollege | | | | | | | | 
|53306725| 3|201540|02.10.2015|Vrijdag |14:00:00|16:00:00|D0R19a|50505311|D0R19A|K |50505356|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|PSI |02.51 |50075019| 111 | |110-01|Psychologisch Instituut |Tiensestraat 102 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|F. Put | 3768| 3768| Simulation Theory and Applications | nazicht2 | | | | | | | 
|53310107| 1|201540|02.10.2015|Vrijdag |14:00:00|16:00:00|H02A6a|50286635|H02A6A|K |50290511|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|MTM |02.20 |50075181| 60 | |334-10|Materiaalkunde |Kasteelpark Arenberg 44 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Van Compernolle| 3755| 3755| Speech Recognition: Lecture | | | | | | | | 
|53311983| 2|201540|02.10.2015|Vrijdag |14:00:00|18:00:00|G0Q55a|50307003|G0Q55A|P |50307062|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.18 |50817847| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Fundamenten van Mens-machine interactie | | | | | | | | 
|53312451| 2|201540|02.10.2015|Vrijdag |14:00:00|16:00:00|H03F9a|50448293|H03F9A|P |50448366|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Parallel Computing: Lecture | | | | | | | | 
|53310270| 2|201540|02.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Lecture | | | | | | | | 
|53310270| 2|201540|02.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste | 35370| 35370| Natural Language Processing: Lecture | | | | | | | | 
|53311800| 2|201541|05.10.2015|Maandag |10:30:00|12:30:00|H04G1a|50448317|H04G1B|K |51231338|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. De Decker | 4864| 4864| Besturingssystemen: hoorcollege | | | | | | | | 
|53306725| 4|201541|05.10.2015|Maandag |13:00:00|15:00:00|D0R19a|50505311|D0R19A|K |50505356|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|HOGM |00.85 |50074936| 72 | |172-22|Huis De Munter |Naamsestraat 69 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|F. Put | 3768| 3768| Simulation Theory and Applications | nazicht2 | | | | | | | 
|53311867| 2|201541|05.10.2015|Maandag |14:00:00|16:00:00|G0Q57a|50307005|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Michiels | 11378| 11378| Modellering en simulatie | | klassieke overheadprojector (glas) nodig| | | | | | 
|53311867| 2|201541|05.10.2015|Maandag |14:00:00|16:00:00|G0Q57a|50307005|G0Q57A|K |50307063|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Nuyens | 89685| 38396| Modellering en simulatie | | klassieke overheadprojector (glas) nodig| | | | | | 
|53305993| 5|201541|06.10.2015|Dinsdag |08:30:00|10:30:00|H04H8a|50448142|H04H8B|K |50840604|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.05 |50075352| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Formal Systems and their Applications: Lecture | | | | | | | | 
|53493983| 1|201541|06.10.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.25 |50074952| 60 |ICTS PC-KLAS G1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Exercises | | | | | | | | 
|53493983| 1|201541|06.10.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.25 |50074952| 60 |ICTS PC-KLAS G1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste | 35370| 35370| Natural Language Processing: Exercises | | | | | | | | 
|53311797| 3|201541|07.10.2015|Woensdag |08:30:00|10:30:00|H04L2a|50448160|H04L2A|K |50448412|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Lobelle | 65202| 65202| Software for Real-Time and Embedded Systems: Lecture | | | | | | | | 
|53310004| 3|201541|07.10.2015|Woensdag |09:00:00|10:30:00|H02D1a|50286660|H02D1A|K |50290467|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200D |05.11 |50075318| 106 |200D.05.0011 |493-21|Instituut Natuurkunde Navorsing|Celestijnenlaan 200d |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Roose | 6989| 6989| Genetic Algorithms and Evolutionary Computing: Lecture | | | | | | | | 
|53310003| 2|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. De Causmaecker | 3471| 3471| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 2|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Ramon | 4411| 4411| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 2|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 2|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Guns | 56117| 56117| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 2|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BOKU |03.22 |50359127| 90 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Belle | 100809| 100809| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310017| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05M8a|50506603|H05M8B|P |51287959|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Capita Selecta Computer Science: Secure Software | bewust dubbele boeking met H_GL15 | | | | | | | 
|53310017| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05M8a|50506603|H05M8B|P |51287959|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Jacobs | 22525| 22525| Capita Selecta Computer Science: Secure Software | bewust dubbele boeking met H_GL15 | | | | | | | 
|53310017| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05M8a|50506603|H05M8B|P |51287959|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Crispo | 97104| 97104| Capita Selecta Computer Science: Secure Software | bewust dubbele boeking met H_GL15 | | | | | | | 
|53312153| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Steegmans | 13942| 13942| Capita selecta van de software engineering | Dubbele boeking PC-lokaal H5M8 oké | | | | | | | 
|53312153| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Joosen | 15627| 15627| Capita selecta van de software engineering | Dubbele boeking PC-lokaal H5M8 oké | | | | | | | 
|53312153| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.03 |50075296| 40 |ICTS PC-KLAS B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Jacobs | 22525| 22525| Capita selecta van de software engineering | Dubbele boeking PC-lokaal H5M8 oké | | | | | | | 
|53312565| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53312565| 1|201541|07.10.2015|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53311136| 2|201541|07.10.2015|Woensdag |16:00:00|18:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311945| 3|201541|07.10.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.124 |50849432| 50 |Computerleslokaal (ex. 00.140) |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311945| 3|201541|07.10.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 3|201541|07.10.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
